22 022222222222133311 0010311212222222  0 421112222212 01221 4111221222222 01212222  012152111121432311341 0333333333300 3 05212211712042 0000014222130222222 002222221212233332123231112222222100 2  01 0173  0311100 6314 7 32212221222222124411222121221144 213113131 31 71051134555312221511111416004 0 0 0000 0 0 000000000 2 0 2 0 8
22 022222222222113200 0010311222222112  0 411122222212 05331 3111222222222 01221222  030200113112000122000 0000000000011 0 0322222 011042 0000044345220222222 012212212221233231134421122222221231 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000323 21 4 500005555000001421111306004 0 0 0000 0 0 000000000 0 0 0 010
21 221122222222113100 0310311222222221 85 122122222222 06551 1212222222222 01212222  0301522 0000000122000 0000000000011 0 01022211520042 0000012241130222222 002222212212223132144451111122220222 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000133 04 7 703344444201031511111102204 5 6 113117152040402333 0 3 3 011
11 311122222221221111 0010513222222111 10 911112111112 05111 2122222222212 01221222  0001221 7211332112000 0000000000021 0 5471100 000010 03020413451141112212821122221122233333223332121212221212 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000111 4110 90101353312411051111130401410 3 142229302338482111 2 0 21312
21 311222222122112111 0010220222222222  0 421211221222 01621 2211222222222 01212222  030132111111442122000 0000000000011 4 03412111711012 0000013242130222222 002222222112223211134461111121222232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000221 31 5 801114435322131511111202204 3 6 114130332315473321 2 0 2 2 8
12 022222222222111110 0010420222222222  0 022222222222 07552 0222222222222 00222222  0002002 0000000122000 0000000000011 0 0602200 000020 0000031244111122222 012212212212233113123312122222220212 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000332 04 1 003333444104121511111406003 4 3 331138342206071333 1 0 1 012
22 022222222220000000 0000400222222222  0 022222222222 00000 0222222222222 00222222  0000000 0000000000000 0000000000000 0 0000000 000000 0000014212130222222 002222212222123133145512122222223100 9  01 0242  0411100 33 711 32212221222122226221222221221401 213232331 21 81061113444401011511111412104 4 2 121127222025572333 0 0 019 9
22 022222222222221101 1050420222222222  0 022222222222 04332 0222222222222 00222222  023152113121361121000 0000000000011 2 0512212 011042 0000014102130222222 002222212221233103122212222222123100 3  06 0373  0331245 03 8 7 42221221122222226112222222211231 112211221 21 6 666666666212131412111416004 7 1 832134532958584553 1 1 2 411
13 022222222220223311 0010120222222222  0 211222222222 04442 0222222222222 00222222  000152114141342122000 0000000000011 0 1351200 000010 0202022231111122222 012221212221233313122212122222221221 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000331 22 8 901415433114123022222305014 4 5 712330171836465223 2 0 2 010
21 112222222222111101 0010211222212222  0 321212221222 01222 0222222222222 00222222  024152112221222122000 0000000000011 4 0361222 011042 0000034102130222222 002222212221223232133512222122223100 8  02 0233  0231100103 2 9 72122221212222222411222121221121 314124433 03 4 461212444311031122221412204 9 21132129 0 006071333 1 0 1 711
22 022222222222311200 0041420222222222  0 022222222222 02341 3112221222222 01212222  030132113211461122000 0000000000012 1 05112211820042 0000014212130222222 002222212212233333144441121122221100 6  02 0273  0521255 021015 32212222221222211411212122221121 111114211 41101061115555401011121222124011 6 3 332119212238562511 0 0 0 311
21 511112122222323311 0043220222222222  0 511122221212 06452 0222222222222 00222222  0301322 0000000411000 0000000000011 3 0202222 020042 00000242311112222211912222111222233133134441111222222232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 300000332 04 7 703535455122131511111406001 5 2 132125141845563333 2 0 2 011
11 322212211222111102 0030411122222222  0 322212112222 06551 4112122222212 02122122  0001122 0000000311345 1333333333300 0 0202200 000040 0000014231130222222 002222212221233133112232112221221232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000313 24 9 903333333103131212122406004 5 3 523542472564641444 2 0 2 011
12 022222222222112200 0010520222222222  0 211222222222 04232 0222222222222 00222222  000142112122000122000 0000000000011 0 5351200 000030 0202031342111122222 012221212221232213233331122122222221 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000311 21 9 701122535114121511111404014 7 3 321135282121261333 0 0 0 513
24 022222222222112120 0043211221222222  0 221122222222 02221 4111222212222 02221122  021132110211462122000 000000000001110 0541212 014042 0000023242130222222 002222221212222233155522122122223100 6  06 0273  0221208 03 1 7 01222221222222222511222111221121 213124221 21 7 751144335311031511111126002 7 3 722120202106063333 2 0 2 711
22 022222222222122110 0043420222222222  0 022222222222 04552 0222222222222 00222222  030141111211432222114 0132133233100 0 6552222 020042 0000044546220222222 031112212221233131155512222222122100 5  06 0271  0221255 0214 6112222212222122123112222222221134 113223333 01 8 844515555212131511111412103 6 3 732122322500242333 1 0 1 511
24 022222222222112221 0010412221222112  0 221122222222 04222 0222222222222 00222222  030142112111451122000 0000000000011 2 04122111720032 0000024342130222222 002222212221223231145532112122221100 2  02 0261  0411100 32 513 72222121222221226511222111211124 112222221 31 8 861112444311031511111416004 3 6 112135282113534224 3 0 3 111
22 022222222222113101 0042312212222112  0 511122211222 01222 0222222222222 00222222  030132112111432122000 0000000000011 3 03523211711012 0000014211130222222 002222212221233132144421122222222100 3  05 0223  0221100 32 710 62222211221222226321222121224221 411122441 23 6 641125455213122511111111201 2 4 112122131854471444 1 0 1 011
21 511112222122112200 1010311221222222  0 321122221222 04461 7111212111222 02211222  013142114211541122000 0000000000022 3 04112111911042 0000024211120222222 021212212212233332144431112222221100 5  06 0251  0631100102 913 62222212212221226411212221211131 113124221 21 7 861114555401031322111216004 5 3 333227282238571211 0 1 1 110
24 022222222222111110 0044211221222222  0 711112121212 04441 1212222222222 01212222  030122115211332112000 0000000000011 3 0521222 011042 0000024222130222222 002222212122233132224422112222222100 7  06 0272  0241248 031014 52222122221222125411222121221125 112111111 21 9 95111144521321142111111600410 4 813219141944544444 1 0 1 511
21 411222221122113211 0010211222222112  0 121222222222 02221 2112222222222 0122222131630142111111561122000 0000000000011 1 05112211811042 0000024232230222222 002222212212223131135542121121222100 2  01 0171  0611100132 713112222221222121222211222222221124 111114221 31 7 746666666311031421111416004 4 2 1121 9112104042334 2 0 2 311
21 212222222122112200 2142220222222222  0 211222222222 01111 4111212222222 01212222  011142110211562122000 0000000000011 2 05212211511022 0000014101130222222 002222212212232132122312122222223100 4  01 0163  0421246 03 6 8 72222211122222225222222121221124 212114331 21 8 841112445221011511111126001 6 3 724325312425382322 0 3 3 611
21 211222222222112200 0242420222222222  0 022222222222 02552 0222222222222 00222222  022152113211442122000 0000000000011 2 04212211720042 0000014102130222222 002222212221233232123312122222222100 2  05 0261  0412100 42 811142222222122122125112222222221221 212223111 21 5 541155555401031511111126001 5 1 322323141935452432 0 2 2 211
23 022222222220111102 0010320222222222  0 411212221222 01441 7111211221122 01212222  011132115211261122000 0000000000011 2 05112211611012 0000024212130222222 002222212221223232223351121211223100 2  02 0271  0231258 01 813 72222221122221223122222222121141 212224121 21 9 92111333431103251111141600410 1 733313212444551523 2 0 2 511
12 022222222222111110 0010420222222222  0 022222222222 04232 0222222222222 00222222  000142114221332122000 0000000000011 0 3411200 000020 0202032343120222222 012221221212222313142321122222223232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000241 21 6 801113533104131511111102201 7 6 5111 0 0 001042132 1 0 1 3 9
14 022222222222112211 0045220222222222  0 311212222222 00251 2122222221222 01221222  000132112322000122000 0000000000011 0 2352200 000020 0202044445330222222 002222212221233333321212222222121100 3  01 0243  0211100 7213 7 32212221222221226421212121221401 112222311 32 7 961010000211031121222416001 5 1 321140332118472333 2 0 2 3 9
21 511212122122111110 0010211222222112  0 421222211122 01221 1212222222222 01212222  030142111111462122000 0000000000011 2 05222111620042 0000014231130222222 002222212221233232323322112222221100 0  04 0254  0431207 02 6 9 72222211212222222411222121221501 112224121 21 4 761112434322131511111212104 8 61114525141838383333 1 0 1 7 8
21 411212222122111100 4443220222222222  01011111111112 0455111111111111112 02221122  011142112222000122000 0000000000011 3 04322211711032 0000043311130222222 002222231112211232134451121121221221 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000323 21 8 701212444401031421111406001 4 2 133125292335541122 0 8 8 212
21 222221221222112120 0010220222222222  0 321222221122 04352 0222222222222 00222222  021122113222000122000 0000000000011 2 0342222 011012 0000034312120222222 012122221212223232134412222222121212 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000231 21 7 901114444104121511111106004 5 1 353228212034372444 2 0 2 2 9
11 311222212222111102 0010420222222222  0 022222222222 04542 0222222222222 00222222  000151114221432222211 0233221233200 1 0322200 000030 0000024233120222222 012221212221233223222242122111222232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000111 21 3 704141444113131511111206004 5 4 514222192138383324 2 0 2 1 7
21 411222212122113210 0010212221222112  0 221212222222 04221 3112212222222 02211222  030152113222000311311 0333233333200 1 03513211611012 0000023211120222222 022112212212233232222251111221221211 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000332 02 8 801132333213111511111406004 5 3 321314132016372222 1 0 1 211
24 022222222222112210 0010320222222222  0 211222222222 01222 0222222222222 00222222  022132112111461122000 0000000000022 4 05112211720042 0000014211130222222 002222212221233102135531112222222100 2  01 0271  0411235 03 7 2 32112221222222226411222121221123 112121121 21 8 851111345311011412111416004 5 4 512119101850404222 1 0 1 311
21 221222222122111111 0010312122212222  0 411122222212 01221 6112211221122 01222122  012132111112000422000 0000000000011 3 0551112 013032 0000034343230222222 002222212221233233223332122121223100 6  02 0172  0221264 04 7 3112212221222122226511112122221141 213221431 12 9 651111345111032421111122204 5 1 111415 81863564333 2 0 2 414
11 312212222122222203 0050413212222112  0 322212112222 06552 0222222222222 00222222  0001622 0000000122000 0000000000011 0 1402200 000040 0202034332130222222 002222212212233323211212222222121100 2  01 0141  0912100 73 2 1 61122212222222226312222121225501 012224211 44 7 723334444124131511111416004 5 4 513133472722222334 3 0 3 011
21 311222221222112201 0010211222222112  0 311122222222 04221 1212222222222 01222221  030142112111451122000 0000000000011 1 04122211511032 0000014331130222222 002222212221223332124322122122221100 7  02 0361  0511100 32 213112122222222121226212222221211124 113123221 21 5 641515444401031511111416004 3 4 113116202348382333 1 0 1 110
12 022222222222221101 3143430222222222  0 022222222222 04332 0222222222222 00222222  000142111141452122000 0000000000011 0 3452200 000020 0202032343120222222 022121222112233323111122112222222221 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000221 22 91001113434114131421111102201 5 6 512136362338382222 1 4 5 410
11 311222222122112210 0010420222222222  0 022222222222 05221 2112222222222 01122222  000122110122000122000 0000000000011 012352200 000020 0202042236130222222 002222222112222323122212122222222221 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 300000211 33 0 001114445124121121222202004 3 3 121132292256472333 1 0 1 311
21 311212222222112220 0010420222222222  0 022222222222 05332 0222222222222 00222222  014112111111561122000 000000000002215 05222111620042 0000014211130222222 002222212212223202133332212121221100 2  05 0171  0610100 52 8 7102222221121222226122222221221122 213111111 31 91041112444401031421111422102 5 3 523114 91954455332 2 0 2 410
13 022222222220221311 0010400222222222  0 022222222222 05052 0222222222222 00222222  000161114242000211211 0333333333300 1 0432200 000040 0000024232120222222 022112212221223313322212222222123100 6  02 0363  0722100 5414 6112222212222122126511221121222121 111223442 01 2 234141444112134122212416004 7 4 522132372484355222 2 0 2 311
12 022222222222113210 0010320222222222  0 121222222222 01222 0222222222222 00222222  000132112111662122000 0000000000011 010532200 000020 0202044443120222222 012222111222233323233311222222221100 3  02 0121  0222100 3213 3 72212221222221225221222221222401 212224223 23 8 841045555222131421111225014 4 4 113137261935542343 1 0 1 211
